Unnamed: 0,SOPAS,Number
18775,1.1236057104645627,1
32498,0.0070972079411149,0
35538,0.0070972079411149,0
2600,0.3612644161660867,1
25834,0.0070972079411149,0
39385,0.0070972079411149,0
27832,0.0070972079411149,0
23111,0.0070972079411149,0
10891,1.25771897662488,1
908,2.612441010188905,1
30849,0.0070972079411149,0
3483,0.7913706323194464,1
2404,1.009086710773818,1
24421,0.0070972079411149,0
34827,0.0070972079411149,0
2992,0.2212832304495743,1
19963,1.7856903819368688,1
39111,0.0070972079411149,0
20443,1.7533824673361935,1
39421,3.086782217025757,0
25953,0.0070972079411149,0
37328,3.126062154769897,0
28235,0.0070972079411149,0
4538,0.3873111675935321,1
1686,2.4920630549286864,1
29119,0.0070972079411149,0
40667,3.126062154769897,0
3204,0.7413588729422416,1
1023,1.4688881714043869,1
7561,0.2238392569974858,1
27672,0.0070972079411149,0
29638,0.0070972079411149,0
17779,1.0455800794789711,1
36069,0.0070972079411149,0
15180,0.8155619962543209,1
38715,0.0070972079411149,0
9235,1.122919377760278,1
28359,3.126062154769897,0
29435,0.0070972079411149,0
38553,3.126062154769897,0
15693,1.314815276286207,1
3071,0.2006271079052341,1
33867,0.0070972079411149,0
19132,2.122511641813109,1
995,1.5070457897087637,1
21643,0.0070972079411149,0
36484,0.0070972079411149,0
26986,3.126062154769897,0
27827,0.0070972079411149,0
18628,0.6975349972866569,1
23776,3.126062154769897,0
6455,1.8143110783161789,1
6990,1.4223122267195638,1
40424,0.0070972079411149,0
39763,0.0070972079411149,0
32318,3.126062154769897,0
35927,0.0070972079411149,0
17812,2.4829017828594404,1
6437,0.6874728941463457,1
36595,0.0070972079411149,0
27189,3.126062154769897,0
29463,3.126062154769897,0
7343,1.904745274109546,1
31181,0.0070972079411149,0
16718,0.816654501278421,1
9358,2.103772060872996,1
33935,0.0070972079411149,0
24024,0.0070972079411149,0
34304,0.0070972079411149,0
16034,2.825340849369753,1
6092,1.3332929754809844,1
22604,3.126062154769897,0
26810,0.0070972079411149,0
37045,0.0070972079411149,0
16584,1.620014121947985,1
30247,3.126062154769897,0
13779,1.0627761650706604,1
33080,0.0070972079411149,0
32923,0.0070972079411149,0
9731,2.4004265323091074,1
22376,3.126062154769897,0
40704,3.126062154769897,0
28876,0.0070972079411149,0
7871,2.764655583058589,1
16036,0.1406101246572426,1
31793,0.0070972079411149,0
40080,0.0070972079411149,0
36776,0.0070972079411149,0
30061,3.126062154769897,0
24562,0.0070972079411149,0
5206,0.925320591652188,1
33948,0.0070972079411149,0
2950,0.1445388762146994,1
5165,1.5214222615778383,1
30369,0.0070972079411149,0
22015,0.0070972079411149,0
25079,3.126062154769897,0
15754,0.8112812040702448,1
5654,1.4348324142443332,1
31368,0.0070972079411149,0
20561,1.1445147193621676,1
27870,0.0070972079411149,0
30163,0.0070972079411149,0
26940,0.0070972079411149,0
806,2.307520764559409,1
40500,0.0070972079411149,0
3122,0.6975036576522659,1
34967,0.0070972079411149,0
36856,0.0070972079411149,0
20813,0.0070972079411149,0
13231,2.2324868398126134,1
3876,0.4585357285006574,1
17596,1.4076970098773942,1
5953,2.208780905891245,1
39877,0.0070972079411149,0
4887,0.2468649276375553,1
36312,0.0070972079411149,0
37012,0.0070972079411149,0
18166,1.8281708198813464,1
24303,0.0070972079411149,0
17008,1.6567634104181748,1
28954,3.126062154769897,0
34586,0.0070972079411149,0
7034,0.719396592,1
7636,1.2035131445335976,1
32721,0.0070972079411149,0
7662,2.0646864808160217,1
20511,2.6193718782120445,1
35221,0.0070972079411149,0
38061,0.0070972079411149,0
33643,0.0070972079411149,0
24666,0.0070972079411149,0
1216,1.0180746622136168,1
36639,3.126062154769897,0
23248,3.126062154769897,0
36569,0.0070972079411149,0
1572,2.074816105935387,1
25331,0.0070972079411149,0
2468,0.4329344379862702,1
36103,0.0070972079411149,0
16608,0.614139038439452,1
468,2.387343664844612,1
10425,1.7252926105196231,1
36600,3.126062154769897,0
25905,0.0070972079411149,0
1247,1.2814486017548947,1
31743,0.0070972079411149,0
4106,2.140903480234466,1
22348,0.0070972079411149,0
32454,0.0070972079411149,0
15237,0.2274528571954493,1
23969,0.0070972079411149,0
26165,0.0070972079411149,0
40644,3.126062154769897,0
4131,1.50109338857455,1
40051,0.0070972079411149,0
11720,1.6504519251784675,1
24165,0.0070972079411149,0
31638,0.0070972079411149,0
25522,0.0070972079411149,0
18184,0.8040599592631092,1
8306,1.5923504909033643,1
32985,0.0070972079411149,0
33563,0.0070972079411149,0
28553,3.126062154769897,0
37241,0.0070972079411149,0
832,0.9105416150887744,1
26277,0.0070972079411149,0
12953,0.5069296326431582,1
9766,1.2285618344695317,1
38803,3.126062154769897,0
37019,3.126062154769897,0
27925,0.0070972079411149,0
20872,0.0070972079411149,0
33039,0.0070972079411149,0
11060,0.9026544221699092,1
25853,0.0070972079411149,0
12534,0.2370120358671869,1
13503,1.867482555001058,1
25941,0.0070972079411149,0
30515,0.0070972079411149,0
2402,1.2076065960686166,1
16730,0.5893860219752165,1
14218,1.5445905685039432,1
32952,3.126062154769897,0
14488,1.2838356735496728,1
28907,0.0070972079411149,0
7234,0.8321828258651569,1
32601,0.0070972079411149,0
27449,0.6422987580299377,0
2919,0.059694885527475,1
30297,0.0070972079411149,0
18674,1.1429715542412011,1
15686,0.7518924165910613,1
12017,2.17641249021838,1
5003,0.5315701004482886,1
24254,0.0070972079411149,0
4558,0.1038550126348029,1
2170,1.1507091663812177,1
19412,1.7840368638550363,1
11740,1.184155708162824,1
26090,3.126062154769897,0
37517,0.0070972079411149,0
37001,0.0070972079411149,0
29932,0.0070972079411149,0
12427,0.4786127190990424,1
14643,0.6221733215013681,1
7331,2.162479499256128,1
34597,3.126062154769897,0
39250,0.0070972079411149,0
25486,3.126062154769897,0
21401,0.0070972079411149,0
18291,1.847197916745924,1
11046,1.3349740420965108,1
14229,2.1336386971981582,1
11415,2.8717994565125675,1
10996,1.9379137091908247,1
33903,0.0070972079411149,0
10709,1.2525869138949652,1
16930,1.738908797913097,1
29551,3.126062154769897,0
2742,0.5587893752659947,1
9632,2.0185898665548367,1
20037,1.8370865442992927,1
4640,1.227751629039047,1
12671,1.0524949054902537,1
15344,2.4872718179275783,1
29216,0.0070972079411149,0
38291,0.0070972079411149,0
16086,1.082479060535712,1
30348,0.0070972079411149,0
889,2.16327455155667,1
2658,0.1512757840605347,1
13837,1.3631557056052075,1
14370,0.619824949433492,1
27804,3.126062154769897,0
21212,0.0070972079411149,0
12430,0.848015217327944,1
2945,0.8390239567976371,1
36922,0.0070972079411149,0
30487,0.0070972079411149,0
1962,0.4562182142845797,1
28743,0.0070972079411149,0
29894,0.0070972079411149,0
5704,2.045712658812504,1
21828,0.0070972079411149,0
32370,0.0070972079411149,0
29976,0.0070972079411149,0
18752,0.3126888014790167,1
4022,1.1556504982759184,1
13924,1.4123321565834348,1
9693,1.90000144334965,1
34886,3.126062154769897,0
14885,0.4799546358630228,1
8867,0.9795094177543632,1
14024,2.4205082922057137,1
35805,0.0070972079411149,0
17019,0.9743942842452376,1
21200,0.0070972079411149,0
22286,0.0070972079411149,0
3085,1.1542487861489088,1
3546,0.6673128659022558,1
26423,0.0070972079411149,0
947,2.9909431120146626,1
2665,0.5241022297106556,1
5592,0.2137027952722959,1
12484,0.3835413788143521,1
40606,3.126062154769897,0
9652,1.9833132462915963,1
22340,0.0070972079411149,0
19846,1.7491744412002994,1
1663,0.6748491828762658,1
4479,1.5874501119105549,1
23496,0.0070972079411149,0
29941,3.126062154769897,0
24127,0.0070972079411149,0
15795,0.3846408227097916,1
34808,0.0070972079411149,0
39749,3.126062154769897,0
29820,0.0070972079411149,0
24755,0.0070972079411149,0
20554,2.040041915548794,1
23131,0.0070972079411149,0
24683,0.0070972079411149,0
13559,1.8576164671223243,1
20475,1.0744785333290752,1
13775,1.3747568858036172,1
1201,1.658767454996508,1
7782,2.4360726978482163,1
36394,0.0070972079411149,0
24017,0.0070972079411149,0
15142,1.0377457887507,1
20168,2.404400064989607,1
32382,3.126062154769897,0
18664,0.6661793742518844,1
5254,0.4631525952225281,1
12699,1.471387239651276,1
20574,2.0172086205036366,1
16420,0.9186476323008216,1
2856,0.571243284162585,1
28266,0.0070972079411149,0
5117,1.4799108671773582,1
32140,0.0070972079411149,0
6259,1.1315083994858832,1
18130,1.41001973028505,1
14712,2.307810289929995,1
29500,0.0070972079411149,0
37876,3.126062154769897,0
20060,1.524053794701352,1
6488,2.059604913755072,1
7916,2.5113763202636723,1
34083,0.0070972079411149,0
34724,0.0070972079411149,0
2067,1.6552538771382967,1
36180,0.0070972079411149,0
32336,0.0070972079411149,0
18600,1.0691269831497308,1
10900,0.7051912862483428,1
1276,0.7451971218577463,1
35133,0.0070972079411149,0
17113,1.7658451682213503,1
15759,1.1673323007126524,1
7552,1.7050195992252468,1
33369,0.0070972079411149,0
21514,0.0070972079411149,0
12863,1.5431906944919775,1
727,2.6145914382641786,1
17703,0.8499219385957836,1
37511,3.126062154769897,0
34054,0.0070972079411149,0
24961,0.0070972079411149,0
4672,1.1731812097279708,1
6753,1.1616102850069348,1
31757,3.126062154769897,0
525,1.2013120831907198,1
15684,0.1567484491046888,1
32193,0.0070972079411149,0
7315,1.4496595497969031,1
7222,0.5649890559667033,1
3369,1.00928016842694,1
34151,0.0070972079411149,0
32582,0.0070972079411149,0
2507,0.2998862226596675,1
35641,0.0070972079411149,0
10679,2.0426541603964754,1
24188,0.0070972079411149,0
11871,2.18941118012008,1
5070,1.2860319121473731,1
9042,0.5613488580055827,1
2888,0.7966851602313226,1
24027,0.0070972079411149,0
18686,2.664234858516698,1
8690,1.7147122880912389,1
26588,0.0070972079411149,0
13591,2.5504144883382565,1
14145,0.6978898941577059,1
16466,0.5303068825790592,1
38361,0.0070972079411149,0
11773,0.704370348035477,1
30965,3.126062154769897,0
19984,1.8300377893378248,1
26307,0.0070972079411149,0
23446,0.0070972079411149,0
22410,0.0070972079411149,0
34468,3.126062154769897,0
28987,0.1035626530647277,0
13157,2.815205034919237,1
29062,0.0070972079411149,0
37314,0.0070972079411149,0
29769,3.126062154769897,0
38033,0.0070972079411149,0
34736,0.0070972079411149,0
28304,0.0070972079411149,0
24686,0.0070972079411149,0
14779,1.8123886025687044,1
30287,0.0070972079411149,0
21697,3.126062154769897,0
2469,0.5811686491348373,1
25709,0.0070972079411149,0
37630,0.0070972079411149,0
13098,2.675615735626428,1
19854,0.7791470646026072,1
12068,1.9251533323429872,1
17043,2.624813109325004,1
14056,1.617114481310812,1
5674,1.6732124340620609,1
26659,0.0070972079411149,0
17183,3.023029771282425,1
35622,0.0070972079411149,0
39417,3.126062154769897,0
31361,3.126062154769897,0
9083,1.5747755518551916,1
11683,2.383762586662713,1
14884,0.1844401897588944,1
36173,0.0070972079411149,0
9396,1.2525637058648047,1
40173,0.0070972079411149,0
25936,3.126062154769897,0
13160,0.9635418724151902,1
15887,0.6176588305792009,1
5573,0.2684702426025378,1
16101,2.204039472987409,1
3271,0.1364506899093702,1
25819,0.0070972079411149,0
20176,2.0426711847869945,1
8680,1.7267284420422833,1
23790,0.0070972079411149,0
32095,0.0070972079411149,0
29418,0.0070972079411149,0
35934,0.0070972079411149,0
2142,2.2377975222409128,1
20998,0.0070972079411149,0
34641,0.0070972079411149,0
27725,0.0070972079411149,0
16770,0.6182061777865407,1
28575,0.0070972079411149,0
22445,0.0070972079411149,0
13167,2.4405515513225584,1
10959,2.261988892983,1
28050,0.0070972079411149,0
35501,3.126062154769897,0
35970,3.126062154769897,0
32808,3.126062154769897,0
17448,2.5577344365718577,1
1480,0.9597911735939644,1
26915,0.0070972079411149,0
32118,0.0070972079411149,0
6850,1.9946373245796545,1
25220,0.0070972079411149,0
3537,1.6251567953176371,1
16640,0.9227860583901176,1
7428,1.165845414921295,1
341,1.6322190086773347,1
32757,0.0070972079411149,0
31357,0.0070972079411149,0
28793,0.0070972079411149,0
6209,0.8864873524262132,1
20573,2.2165269795274285,1
29145,0.0070972079411149,0
18066,2.151172716402792,1
31511,3.126062154769897,0
37066,3.126062154769897,0
27354,3.126062154769897,0
40924,0.0070972079411149,0
36938,0.0070972079411149,0
30470,0.0070972079411149,0
31958,0.0070972079411149,0
1376,2.836488535416835,1
22344,3.126062154769897,0
37803,0.0070972079411149,0
1250,2.616013308801799,1
25332,3.126062154769897,0
298,2.5162399112454343,1
14394,0.7591434698566771,1
27018,3.126062154769897,0
4142,0.981253858326113,1
15412,1.11708139886782,1
15128,0.3320516036406019,1
28683,3.126062154769897,0
18713,1.2500313743548854,1
23570,0.0070972079411149,0
38233,0.0070972079411149,0
37392,0.0070972079411149,0
19556,1.4125329714512411,1
22969,3.126062154769897,0
20647,0.0070972079411149,0
4772,0.4756642356488233,1
2137,1.9455796784497728,1
15956,2.1212320435025727,1
7026,1.727953558,1
26631,3.126062154769897,0
27002,0.0070972079411149,0
23090,0.0070972079411149,0
19977,0.256192565561385,1
32476,0.0070972079411149,0
4966,0.3345483334829855,1
24987,0.0070972079411149,0
1158,2.892801692921607,1
20094,0.9477711315942808,1
1902,0.8466208638713428,1
31921,3.126062154769897,0
6922,0.4069775011243645,1
3996,0.570690411671879,1
13907,0.7234707204120455,1
18901,0.6481723048694009,1
7718,1.1995774867485542,1
3657,1.7286858531630689,1
27840,0.0070972079411149,0
3105,1.057736483533375,1
7069,0.3057488646090603,1
22357,3.126062154769897,0
17773,0.9263944136023284,1
31084,0.0070972079411149,0
36270,0.0070972079411149,0
10703,2.3728497097734564,1
36533,0.0070972079411149,0
34811,0.0070972079411149,0
3308,1.7932196624695873,1
2444,0.3390327619345002,1
24871,3.126062154769897,0
6119,1.437003103790152,1
17296,0.2404615909498519,1
19609,0.4745383232276167,1
17198,2.434861398886601,1
20691,0.0070972079411149,0
37904,0.0070972079411149,0
14195,0.6385348747743608,1
5748,2.588959260638651,1
7087,0.6829672683294287,1
3981,0.5885367672418744,1
24848,0.0070972079411149,0
37189,0.0070972079411149,0
33904,0.0070972079411149,0
10128,1.834968140798024,1
3189,0.8534618738784964,1
1562,0.8544212574772921,1
4241,0.9305159692587964,1
3219,0.3100574830583251,1
10448,1.9557675602895908,1
25496,0.0070972079411149,0
11802,2.1715103905693285,1
28214,3.126062154769897,0
30909,0.0070972079411149,0
38626,0.0070972079411149,0
11652,2.514982851060161,1
28784,0.0070972079411149,0
2865,0.3408138795902052,1
3909,1.3887843438627616,1
28762,3.126062154769897,0
25286,0.0070972079411149,0
22421,0.0070972079411149,0
25097,0.0070972079411149,0
27327,0.0070972079411149,0
20222,1.2146034929693417,1
14925,0.9856758456207788,1
13100,0.6916176262774993,1
5603,0.3795093725794019,1
33789,0.0070972079411149,0
36033,0.0070972079411149,0
22685,3.126062154769897,0
39449,3.126062154769897,0
29641,3.126062154769897,0
31665,0.0070972079411149,0
18378,1.9006106011156167,1
35920,3.126062154769897,0
14674,1.2316914321383,1
6819,1.374121551913024,1
11665,0.806981197712839,1
36624,0.0070972079411149,0
9186,0.2600674538249518,1
33015,3.126062154769897,0
8600,1.144278515,1
8473,1.8770838611995289,1
7303,2.2459929281574214,1
20480,1.424289774434845,1
18426,0.6977797240365212,1
4423,0.4060596173328789,1
22183,3.126062154769897,0
7869,2.803279347779212,1
10034,1.7464482938913335,1
2066,0.2385553999936731,1
28961,0.0070972079411149,0
17338,1.4140460134929151,1
2247,2.570267182052429,1
33089,0.0070972079411149,0
29032,0.0070972079411149,0
22735,3.126062154769897,0
40367,0.0070972079411149,0
40830,3.126062154769897,0
29190,0.0070972079411149,0
36388,0.0070972079411149,0
3015,1.476632101534738,1
29009,0.0070972079411149,0
6075,0.1248679237649668,1
36346,0.0070972079411149,0
33183,0.0070972079411149,0
35293,0.0070972079411149,0
6995,0.9347210245209352,1
14770,0.7852183788955924,1
34442,0.0070972079411149,0
15776,0.4455370972683703,1
23205,0.0070972079411149,0
39661,3.126062154769897,0
39701,0.0070972079411149,0
37410,0.0070972079411149,0
4320,1.0552223428213876,1
4307,1.2254773700609762,1
432,0.5517918714182302,1
15648,2.238877475869244,1
10273,1.875883058,1
14492,1.296632628964308,1
38026,0.0070972079411149,0
14461,2.152736101947956,1
38871,0.0070972079411149,0
35155,0.0070972079411149,0
2395,0.1751910321268815,1
34147,0.0070972079411149,0
9506,0.2213496458986705,1
38139,0.0070972079411149,0
22756,0.0070972079411149,0
22079,0.0070972079411149,0
6952,0.7372062376764363,1
35032,3.126062154769897,0
30272,0.0070972079411149,0
37895,3.126062154769897,0
23991,0.0070972079411149,0
16822,1.853118152,1
20958,3.126062154769897,0
24480,0.0070972079411149,0
16284,0.6490928068000171,1
30059,0.0070972079411149,0
340,2.948397545100089,1
27710,0.0070972079411149,0
40265,0.0070972079411149,0
30500,0.0070972079411149,0
15597,0.3778660299141189,1
1440,1.8643789035497569,1
18567,1.8027691903989087,1
5451,2.5021782050511177,1
2745,0.195524783130683,1
20456,1.9641936556449848,1
14599,2.093068234770484,1
35853,0.0070972079411149,0
9822,2.662459049714107,1
27830,0.0070972079411149,0
20712,0.0070972079411149,0
19586,1.9346425741480773,1
3164,1.0586815017759463,1
9214,0.5414466818214727,1
39165,0.0070972079411149,0
36383,3.126062154769897,0
1987,1.461455644165508,1
27288,3.126062154769897,0
14355,1.5050856446867442,1
12658,1.4296835037112996,1
2948,0.705583852134233,1
6993,1.436329186288808,1
28731,3.126062154769897,0
15016,0.130559311,1
26852,0.0070972079411149,0
617,0.7800703976607527,1
6484,1.7966732900339,1
29745,0.0070972079411149,0
9024,0.4970152925924346,1
22932,0.0070972079411149,0
24743,3.126062154769897,0
13612,0.8502217053449562,1
39312,0.0070972079411149,0
13585,0.2601395040200294,1
24536,3.126062154769897,0
20581,2.316003023252274,1
15998,0.1788487621712663,1
18273,0.5951903767795444,1
611,0.6733217247757415,1
20224,2.8816014992323,1
14064,2.635857665769899,1
24592,3.126062154769897,0
37647,0.0070972079411149,0
13318,1.5523047033067292,1
1629,1.5443228227726504,1
30144,3.126062154769897,0
17137,1.1246396191204344,1
40548,3.126062154769897,0
11156,2.509052247788544,1
35405,3.126062154769897,0
6891,1.254830781419214,1
36419,0.0070972079411149,0
20313,1.411268959220666,1
15606,1.097844941865638,1
35842,0.0070972079411149,0
25731,3.126062154769897,0
6818,0.3257657690846078,1
34385,0.0070972079411149,0
33537,0.0070972079411149,0
8102,0.7181298632227223,1
20769,3.126062154769897,0
34068,0.0070972079411149,0
5831,1.1900157631126045,1
7423,0.7105969006037485,1
7063,1.793030054236053,1
33923,3.126062154769897,0
24076,0.0070972079411149,0
33758,0.0070972079411149,0
2917,0.1427521360489806,1
28578,0.0070972079411149,0
16166,1.9481984331888087,1
22764,0.0070972079411149,0
3099,0.4586323455140384,1
7389,1.424351612336749,1
27493,0.0070972079411149,0
34130,0.0070972079411149,0
30884,0.0070972079411149,0
12777,0.6066446279546637,1
21673,0.0070972079411149,0
26282,3.126062154769897,0
20557,0.342697239382274,1
4478,1.4682713437295007,1
37646,3.126062154769897,0
9584,0.630346218785531,1
39815,0.0070972079411149,0
21597,0.0070972079411149,0
31312,0.0070972079411149,0
28609,0.0070972079411149,0
35975,0.0070972079411149,0
11525,2.236522350787039,1
1939,1.966539903991668,1
419,1.1581456232682412,1
27406,3.126062154769897,0
2012,2.279685203754493,1
8072,2.6907582168678674,1
31470,0.0070972079411149,0
19281,0.8486313931154562,1
24440,0.0070972079411149,0
34216,0.0070972079411149,0
33916,0.0070972079411149,0
31446,3.126062154769897,0
12432,1.8509182841670435,1
4459,1.9426123273856568,1
37743,0.0070972079411149,0
31851,0.0070972079411149,0
13726,1.342872894227945,1
8239,1.175203427393753,1
37337,0.0070972079411149,0
25481,0.0070972079411149,0
28502,0.0070972079411149,0
21719,0.0070972079411149,0
30198,3.126062154769897,0
9812,2.392871628937799,1
37798,0.0070972079411149,0
28791,0.0070972079411149,0
12551,1.6723176422404271,1
15183,0.8161440001711766,1
11115,2.290722745801794,1
10569,2.463901315860397,1
17550,1.301126857107138,1
2560,1.2326966638223626,1
36356,3.126062154769897,0
5986,2.4699114432323115,1
20381,2.132795577107016,1
15668,0.6761023369816507,1
29597,0.0070972079411149,0
35334,0.0070972079411149,0
21830,3.126062154769897,0
18549,1.0617058095002467,1
36488,0.0070972079411149,0
7603,1.4924140971287243,1
10707,0.6430456756282934,1
35830,0.0070972079411149,0
29927,0.0070972079411149,0
35407,3.126062154769897,0
31984,0.0070972079411149,0
40564,0.0070972079411149,0
3098,0.3528943746214397,1
12726,2.203108680234603,1
27497,0.0070972079411149,0
18195,2.443055396517172,1
13556,1.6865853552515877,1
36627,0.0070972079411149,0
13609,1.5848037031936384,1
36923,3.126062154769897,0
19303,1.898375337055126,1
35574,0.0070972079411149,0
12429,1.6286157082685015,1
14216,2.0854138940164724,1
8736,1.712695622811344,1
31688,0.0070972079411149,0
22605,0.0070972079411149,0
2676,0.3916191498035201,1
21608,3.126062154769897,0
4421,1.9078473353142968,1
7076,1.489368152951988,1
33978,0.0070972079411149,0
28889,0.0070972079411149,0
1299,2.337807700781457,1
16828,1.847813397,1
38374,0.0070972079411149,0
23682,0.0070972079411149,0
2730,0.457761117956569,1
28324,0.0070972079411149,0
20332,0.970348427341245,1
36284,0.0070972079411149,0
9964,0.6651842728018786,1
7356,2.2500145985954134,1
39936,0.0070972079411149,0
31852,0.0070972079411149,0
